rms,mileage,speed,load
3.54,51218.63,84.54,125
3.55,51232.72,84.54,125
3.5,51246.81,84.54,125
3.56,51260.9,84.54,125
3.5,51274.99,84.54,125
3.61,51289.08,84.54,125
3.57,51303.18,84.54,125
3.65,51317.26,84.54,125
3.58,51331.35,84.54,125
3.61,51345.45,84.54,125
3.57,51359.53,84.54,125
3.6,51373.62,84.54,125
3.55,51387.72,84.54,125
3.49,51401.8,84.54,125
3.54,51415.9,84.54,125
3.44,51429.99,84.54,125
3.47,51444.07,84.54,125
3.43,51458.17,84.54,125
3.47,51472.26,84.54,125
3.5,51486.34,84.54,125
3.37,51500.44,84.54,125
3.42,51514.53,84.54,125
3.28,51528.62,84.54,125
3.41,51542.71,84.54,125
3.36,51556.8,84.54,125
3.41,51570.89,84.54,125
3.31,51584.98,84.54,125
3.46,51599.07,84.54,125
3.42,51613.16,84.54,125
3.46,51627.25,84.54,125
3.3,51641.35,84.54,125
3.31,51655.43,84.54,125
3.39,51669.52,84.54,125
3.38,51683.62,84.54,125
3.38,51697.7,84.54,125
3.43,51711.79,84.54,125
3.47,51725.89,84.54,125
3.37,51739.97,84.54,125
3.47,51754.07,84.54,125
3.48,51768.16,84.54,125
3.41,51782.24,84.54,125
3.44,51796.34,84.54,125
3.36,51810.43,84.54,125
3.6,51824.51,84.54,125
3.48,51838.61,84.54,125
3.37,51852.7,84.54,125
3.31,51866.79,84.54,125
3.6,51880.88,84.54,125
3.4,51894.97,84.54,125
3.43,51909.06,84.54,125
3.41,51923.15,84.54,125
3.56,51937.24,84.54,125
3.48,51951.33,84.54,125
3.58,51965.42,84.54,125
3.52,51979.51,84.54,125
3.55,51993.6,84.54,125
3.62,52007.69,84.54,125
3.58,52021.79,84.54,125
3.48,52035.87,84.54,125
3.62,52049.96,84.54,125
3.53,52064.06,84.54,125
3.59,52078.14,84.54,125
3.56,52092.24,84.54,125
3.51,52106.33,84.54,125
3.54,52120.41,84.54,125
3.6,52134.51,84.54,125
3.4,52148.6,84.54,125
3.6,52162.68,84.54,125
3.62,52176.78,84.54,125
3.54,52190.87,84.54,125
3.64,52204.96,84.54,125
3.63,52219.05,84.54,125
3.82,52233.14,84.54,125
3.82,52247.23,84.54,125
3.81,52261.32,84.54,125
3.63,52275.41,84.54,125
3.74,52289.5,84.54,125
3.88,52303.59,84.54,125
3.95,52317.68,84.54,125
3.85,52331.77,84.54,125
3.85,52345.86,84.54,125
3.94,52359.96,84.54,125
3.64,52374.04,84.54,125
3.72,52388.13,84.54,125
3.78,52402.23,84.54,125
3.74,52416.31,84.54,125
3.86,52430.41,84.54,125
3.8,52444.5,84.54,125
3.86,52458.58,84.54,125
3.84,52472.68,84.54,125
3.91,52486.77,84.54,125
3.78,52500.85,84.54,125
3.73,52514.95,84.54,125
3.68,52529.04,84.54,125
3.81,52543.13,84.54,125
3.78,52557.22,84.54,125
3.65,52571.31,84.54,125
3.67,52585.4,84.54,125
3.54,52599.49,84.54,125
3.63,52613.58,84.54,125
3.64,52627.67,84.54,125
3.64,52641.76,84.54,125
3.55,52655.85,84.54,125
3.65,52669.94,84.54,125
3.7,52684.03,84.54,125
3.61,52698.13,84.54,125
3.53,52712.21,84.54,125
3.7,52726.3,84.54,125
3.63,52740.4,84.54,125
3.65,52754.48,84.54,125
4.36,52768.58,84.54,125
4.18,52782.67,84.54,125
4.07,52796.75,84.54,125
4.38,52810.85,84.54,125
4.54,52824.94,84.54,125
4.51,52839.02,84.54,125
4.38,52853.12,84.54,125
4.62,52867.21,84.54,125
4.53,52881.3,84.54,125
4.55,52895.39,84.54,125
4.33,52909.48,84.54,125
4.36,52923.57,84.54,125
4.33,52937.66,84.54,125
4.26,52951.75,84.54,125
4.18,52965.84,84.54,125
4.16,52979.93,84.54,125
4.13,52994.02,84.54,125
4.23,53008.11,84.54,125
4.15,53022.2,84.54,125
4.25,53036.3,84.54,125
4.2,53050.38,84.54,125
4.25,53064.47,84.54,125
4.16,53078.57,84.54,125
4.06,53092.65,84.54,125
3.98,53106.75,84.54,125
4.07,53120.84,84.54,125
4.03,53134.92,84.54,125
3.99,53149.02,84.54,125
3.89,53163.11,84.54,125
3.96,53177.19,84.54,125
3.92,53191.29,84.54,125
3.92,53205.38,84.54,125
3.94,53219.47,84.54,125
3.8,53233.56,84.54,125
3.95,53247.65,84.54,125
3.87,53261.74,84.54,125
3.99,53275.83,84.54,125
3.91,53289.92,84.54,125
3.88,53304.01,84.54,125
3.86,53318.1,84.54,125
4,53332.19,84.54,125
3.85,53346.28,84.54,125
3.98,53360.37,84.54,125
3.98,53374.47,84.54,125
3.84,53388.55,84.54,125
3.99,53402.64,84.54,125
3.67,53416.74,84.54,125
3.72,53430.82,84.54,125
3.58,53444.92,84.54,125
3.91,53459.01,84.54,125
3.88,53473.09,84.54,125
3.86,53487.19,84.54,125
4,53501.28,84.54,125
3.85,53515.36,84.54,125
3.98,53529.46,84.54,125
3.98,53543.55,84.54,125
3.84,53557.64,84.54,125
3.99,53571.73,84.54,125
3.67,53585.82,84.54,125
3.72,53599.91,84.54,125
3.58,53614,84.54,125
2.18,53622.74,52.41,125
2.03,53631.47,52.41,125
2.18,53640.21,52.41,125
2.28,53648.95,52.41,125
2.37,53657.68,52.41,125
2.71,53666.42,52.41,125
2.42,53675.15,52.41,125
2.5,53683.88,52.41,125
2.32,53692.62,52.41,125
2.4,53701.36,52.41,125
2.31,53710.09,52.41,125
2.37,53718.83,52.41,125
2.35,53727.57,52.41,125
2.48,53736.3,52.41,125
2.49,53745.04,52.41,125
2.37,53753.78,52.41,125
2.65,53762.51,52.41,125
2.62,53771.24,52.41,125
2.59,53779.98,52.41,125
2.6,53788.71,52.41,125
2.79,53797.45,52.41,125
2.63,53806.19,52.41,125
2.77,53814.92,52.41,125
2.99,53823.66,52.41,125
2.95,53832.4,52.41,125
2.97,53841.13,52.41,125
2.85,53849.87,52.41,125
2.91,53858.61,52.41,125
3,53867.34,52.41,125
2.79,53876.07,52.41,125
2.65,53884.81,52.41,125
2.88,53893.54,52.41,125
2.81,53902.28,52.41,125
3.03,53911.02,52.41,125
2.92,53919.75,52.41,125
2.7,53928.49,52.41,125
2.76,53937.23,52.41,125
2.89,53945.96,52.41,125
2.92,53954.7,52.41,125
2.92,53963.44,52.41,125
3.1,53972.17,52.41,125
3.02,53980.9,52.41,125
3.1,53989.64,52.41,125
2.98,53998.37,52.41,125
3.1,54007.11,52.41,125
2.94,54015.85,52.41,125
2.96,54024.58,52.41,125
2.94,54033.32,52.41,125
3.13,54042.06,52.41,125
3.06,54050.79,52.41,125
3.2,54059.53,52.41,125
3.14,54068.27,52.41,125
3.02,54077,52.41,125
2.98,54085.73,52.41,125
2.95,54094.47,52.41,125
3.11,54103.2,52.41,125
3.08,54111.94,52.41,125
3.11,54120.68,52.41,125
3.04,54129.41,52.41,125
3.12,54138.15,52.41,125
3.09,54146.89,52.41,125
3.04,54155.62,52.41,125
3.13,54164.36,52.41,125
2.99,54173.1,52.41,125
3.14,54181.83,52.41,125
3.15,54190.56,52.41,125
3.05,54199.3,52.41,125
3.08,54208.03,52.41,125
3.11,54216.77,52.41,125
3.16,54225.51,52.41,125
3.02,54234.24,52.41,125
2.97,54242.98,52.41,125
2.9,54251.72,52.41,125
2.86,54260.45,52.41,125
3.12,54269.19,52.41,125
3.01,54277.93,52.41,125
2.99,54286.66,52.41,125
3.12,54295.39,52.41,125
2.82,54304.13,52.41,125
3.09,54312.86,52.41,125
3.18,54321.6,52.41,125
3.04,54330.34,52.41,125
2.94,54339.07,52.41,125
2.93,54347.81,52.41,125
2.94,54356.55,52.41,125
2.73,54365.28,52.41,125
2.71,54374.02,52.41,125
2.81,54382.76,52.41,125
2.91,54391.49,52.41,125
2.91,54400.22,52.41,125
2.81,54408.96,52.41,125
2.83,54417.69,52.41,125
3.11,54426.43,52.41,125
3.04,54435.17,52.41,125
3.09,54443.9,52.41,125
3.09,54452.64,52.41,125
3,54461.38,52.41,125
3.04,54470.11,52.41,125
2.95,54478.85,52.41,125
2.94,54487.59,52.41,125
3,54496.32,52.41,125
3.07,54505.05,52.41,125
3.06,54513.79,52.41,125
3.24,54522.52,52.41,125
2.92,54531.26,52.41,125
3.15,54540,52.41,125
4.85,54555.78,94.67,125
4.23,54571.55,94.67,125
4.38,54587.33,94.67,125
4.68,54603.11,94.67,125
5.35,54618.89,94.67,125
5.56,54634.67,94.67,125
5.67,54650.45,94.67,125
5.67,54666.22,94.67,125
5.71,54682,94.67,125
7.09,54696.4,86.4,17
6.76,54710.8,86.4,17
6.69,54725.2,86.4,17
6.53,54739.6,86.4,17
6.32,54754,86.4,17
6.28,54768.4,86.4,17
6.18,54782.8,86.4,17
6.2,54797.2,86.4,17
6.2,54811.6,86.4,17
5.96,54826,86.4,17
5.81,54840.4,86.4,17
5.73,54854.8,86.4,17
5.59,54869.2,86.4,17
5.21,54883.6,86.4,17
5.19,54898,86.4,17
5.25,54912.4,86.4,17
5.25,54926.8,86.4,17
5.11,54941.2,86.4,17
5.11,54955.6,86.4,17
5.18,54970,86.4,17
5.03,54984.4,86.4,17
5.21,54998.8,86.4,17
5.22,55013.2,86.4,17
5.01,55027.6,86.4,17
5.28,55042,86.4,17
5.17,55056.4,86.4,17
5.29,55070.8,86.4,17
5.5,55085.2,86.4,17
5.5,55099.6,86.4,17
5.48,55114,86.4,17
5.49,55128.4,86.4,17
5.36,55142.8,86.4,17
5.48,55157.2,86.4,17
5.35,55171.6,86.4,17
5.4,55186,86.4,17
5.47,55200.4,86.4,17
5.47,55214.8,86.4,17
5.4,55229.2,86.4,17
5.55,55243.6,86.4,17
5.56,55258,86.4,17
5.63,55272.4,86.4,17
5.87,55286.8,86.4,17
5.56,55301.2,86.4,17
5.43,55315.6,86.4,17
5.29,55330,86.4,17
5.29,55344.4,86.4,17
5.27,55358.8,86.4,17
5.31,55373.2,86.4,17
5.31,55387.6,86.4,17
5.39,55402,86.4,17
5.22,55416.4,86.4,17
5.29,55430.8,86.4,17
5.53,55445.2,86.4,17
5.3,55459.6,86.4,17
5.37,55474,86.4,17
5.37,55488.4,86.4,17
5.26,55502.8,86.4,17
5.61,55517.2,86.4,17
5.9,55531.6,86.4,17
5.77,55546,86.4,17
5.71,55560.4,86.4,17
5.71,55574.8,86.4,17
5.97,55589.2,86.4,17
5.63,55603.6,86.4,17
5.73,55618,86.4,17
5.39,55632.4,86.4,17
5.84,55646.8,86.4,17
5.11,55661.2,86.4,17
5.55,55675.6,86.4,17
5.25,55690,86.4,17
5.51,55704.4,86.4,17
5.27,55718.8,86.4,17
6.01,55733.2,86.4,17
4.99,55747.59,86.4,17
5.08,55762,86.4,17
5.33,55776.4,86.4,17
4.93,55790.79,86.4,17
4.84,55805.2,86.4,17
4.95,55819.6,86.4,17
4.92,55833.99,86.4,17
4.84,55848.4,86.4,17
4.83,55862.8,86.4,17
4.76,55877.19,86.4,17
4.72,55891.6,86.4,17
4.6,55906,86.4,17
4.55,55920.39,86.4,17
4.52,55934.8,86.4,17
4.36,55949.2,86.4,17
4.38,55963.59,86.4,17
4.32,55978,86.4,17
4.22,55992.4,86.4,17
4.17,56006.79,86.4,17
4.19,56021.2,86.4,17
4.08,56035.6,86.4,17
4.02,56049.99,86.4,17
4.13,56064.4,86.4,17
4.01,56078.8,86.4,17
4,56093.19,86.4,17
3.92,56107.6,86.4,17
3.94,56122,86.4,17
5.25,56136.28,85.69,125
6.15,56150.56,85.69,125
6.32,56164.84,85.69,125
6.52,56179.13,85.69,125
6.75,56193.4,85.69,125
6.82,56207.69,85.69,125
6.86,56221.97,85.69,125
6.87,56236.25,85.69,125
6.28,56250.53,85.69,125
5.96,56264.82,85.69,125
6.01,56279.09,85.69,125
5.41,56293.38,85.69,125
6.09,56307.66,85.69,125
6.22,56321.94,85.69,125
6.17,56336.22,85.69,125
6.18,56350.5,85.69,125
6.22,56364.78,85.69,125
6.43,56379.06,85.69,125
6.43,56393.35,85.69,125
6.42,56407.62,85.69,125
6.28,56421.91,85.69,125
6.28,56436.19,85.69,125
6.41,56450.47,85.69,125
6.43,56464.75,85.69,125
6.59,56479.04,85.69,125
6.4,56493.31,85.69,125
6.62,56507.6,85.69,125
6.63,56521.88,85.69,125
6.67,56536.16,85.69,125
6.9,56550.44,85.69,125
7.15,56564.72,85.69,125
7.36,56579,85.69,125
7.29,56593.28,85.69,125
7.56,56607.57,85.69,125
7.72,56621.84,85.69,125
7.8,56636.13,85.69,125
7.85,56650.41,85.69,125
7.97,56664.69,85.69,125
8.09,56678.97,85.69,125
8.37,56693.26,85.69,125
8.78,56707.53,85.69,125
8.79,56721.82,85.69,125
8.94,56736.1,85.69,125
9.53,56750.38,85.69,125
9.49,56764.66,85.69,125
9.66,56778.94,85.69,125
9.73,56793.22,85.69,125
9.75,56807.5,85.69,125
9.94,56821.79,85.69,125
10.08,56836.06,85.69,125
10.4,56850.35,85.69,125
10.71,56864.63,85.69,125
11.01,56878.91,85.69,125
10.43,56893.19,85.69,125
10.82,56907.48,85.69,125
10.75,56921.75,85.69,125
11.04,56936.04,85.69,125
11.11,56950.32,85.69,125
11.96,56964.6,85.69,125
10.85,56978.88,85.69,125
10.34,56993.16,85.69,125
10.21,57007.44,85.69,125
9.68,57021.72,85.69,125
9.48,57036.01,85.69,125
9.26,57050.28,85.69,125
9.3,57064.57,85.69,125
9.74,57078.85,85.69,125
9.66,57093.13,85.69,125
9.43,57107.41,85.69,125
9.38,57121.7,85.69,125
9.43,57135.97,85.69,125
9.03,57150.26,85.69,125
8.86,57164.54,85.69,125
8.93,57178.82,85.69,125
9.09,57193.1,85.69,125
9.18,57207.38,85.69,125
8.93,57221.66,85.69,125
9.26,57235.94,85.69,125
9.26,57250.23,85.69,125
9.3,57264.5,85.69,125
9.66,57278.79,85.69,125
9.53,57293.07,85.69,125
9.83,57307.35,85.69,125
9.63,57321.63,85.69,125
9.39,57335.92,85.69,125
9.45,57350.19,85.69,125
9.67,57364.48,85.69,125
9.49,57378.76,85.69,125
9.42,57393.04,85.69,125
9.62,57407.32,85.69,125
10.03,57421.6,85.69,125
10.04,57435.88,85.69,125
9.74,57450.16,85.69,125
10.02,57464.45,85.69,125
10.17,57478.72,85.69,125
10.14,57493.01,85.69,125
10.28,57507.29,85.69,125
10.46,57521.57,85.69,125
10.69,57535.85,85.69,125
10.56,57550.14,85.69,125
10.67,57564.41,85.69,125
10.68,57578.7,85.69,125
11.06,57592.98,85.69,125
10.7,57607.26,85.69,125
10.99,57621.54,85.69,125
10.92,57635.82,85.69,125
10.89,57650.1,85.69,125
10.89,57664.38,85.69,125
11.03,57678.67,85.69,125
10.82,57692.94,85.69,125
10.56,57707.23,85.69,125
10.55,57721.51,85.69,125
10.43,57735.79,85.69,125
10.2,57750.07,85.69,125
9.99,57764.36,85.69,125
10.15,57778.63,85.69,125
9.9,57792.92,85.69,125
9.83,57807.2,85.69,125
9.7,57821.48,85.69,125
9.61,57835.76,85.69,125
9.5,57850.04,85.69,125
9.87,57864.32,85.69,125
9.79,57878.6,85.69,125
9.76,57892.89,85.69,125
9.92,57907.16,85.69,125
9.79,57921.45,85.69,125
9.82,57935.73,85.69,125
10.02,57950.01,85.69,125
9.67,57964.29,85.69,125
9.45,57978.58,85.69,125
9.36,57992.85,85.69,125
9.5,58007.14,85.69,125
9.3,58021.42,85.69,125
9.19,58035.7,85.69,125
8.92,58049.98,85.69,125
8.58,58064.26,85.69,125
8.52,58078.54,85.69,125
8.54,58092.82,85.69,125
8.09,58107.11,85.69,125
8.21,58121.38,85.69,125
8.26,58135.67,85.69,125
8.26,58149.95,85.69,125
8.46,58164.23,85.69,125
8.55,58178.51,85.69,125
9.04,58192.8,85.69,125
9.29,58207.07,85.69,125
9.62,58221.36,85.69,125
9.85,58235.64,85.69,125
9.87,58249.92,85.69,125
9.69,58264.2,85.69,125
10.32,58278.48,85.69,125
10.48,58292.76,85.69,125
10.15,58307.04,85.69,125
10.51,58321.33,85.69,125
10.57,58335.6,85.69,125
10.48,58349.89,85.69,125
10.6,58364.17,85.69,125
10.67,58378.45,85.69,125
10.79,58392.73,85.69,125
11.13,58407.02,85.69,125
11.11,58421.29,85.69,125
10.29,58435.58,85.69,125
10.06,58449.86,85.69,125
9.78,58464.14,85.69,125
9.79,58478.42,85.69,125
9.77,58492.7,85.69,125
9.56,58506.98,85.69,125
9.55,58521.26,85.69,125
9.8,58535.55,85.69,125
9.58,58549.82,85.69,125
9.62,58564.11,85.69,125
9.85,58578.39,85.69,125
10,58592.67,85.69,125
10.3,58606.95,85.69,125
10.17,58621.24,85.69,125
10.19,58635.51,85.69,125
10.23,58649.8,85.69,125
10.06,58664.08,85.69,125
10.75,58678.36,85.69,125
10.75,58692.64,85.69,125
10.58,58706.92,85.69,125
10.44,58721.2,85.69,125
10.32,58735.48,85.69,125
10.12,58749.77,85.69,125
9.81,58764.04,85.69,125
10,58778.33,85.69,125
10.19,58792.61,85.69,125
10.2,58806.89,85.69,125
10.25,58821.17,85.69,125
10.27,58835.46,85.69,125
9.9,58849.73,85.69,125
9.77,58864.02,85.69,125
9.92,58878.3,85.69,125
9.86,58892.58,85.69,125
9.82,58906.86,85.69,125
9.73,58921.14,85.69,125
10.08,58935.42,85.69,125
9.97,58949.7,85.69,125
9.98,58963.99,85.69,125
9.57,58978.26,85.69,125
9.96,58992.55,85.69,125
9.96,59006.83,85.69,125
9.83,59021.11,85.69,125
9.81,59035.39,85.69,125
9.88,59049.68,85.69,125
9.87,59063.95,85.69,125
10.1,59078.24,85.69,125
10.04,59092.52,85.69,125
9.86,59106.8,85.69,125
10,59121.08,85.69,125
10.11,59135.36,85.69,125
9.69,59149.64,85.69,125
10.13,59163.92,85.69,125
10.02,59178.21,85.69,125
10.36,59192.48,85.69,125
10.89,59206.77,85.69,125
10.94,59221.05,85.69,125
11.14,59235.33,85.69,125
11.45,59249.61,85.69,125
11.39,59263.9,85.69,125
11.44,59278.17,85.69,125
11.34,59292.46,85.69,125
11.5,59306.74,85.69,125
11.73,59321.02,85.69,125
11.81,59335.3,85.69,125
12.3,59349.58,85.69,125
11.95,59363.86,85.69,125
11.76,59378.14,85.69,125
11.52,59392.43,85.69,125
11.65,59406.7,85.69,125
11.8,59420.99,85.69,125
11.87,59435.27,85.69,125
11.82,59449.55,85.69,125
11.46,59463.83,85.69,125
11.78,59478.12,85.69,125
11.62,59492.39,85.69,125
11.28,59506.68,85.69,125
11.36,59520.96,85.69,125
11.29,59535.24,85.69,125
11.42,59549.52,85.69,125
11.52,59563.8,85.69,125
11.36,59578.08,85.69,125
11.89,59592.36,85.69,125
11.51,59606.65,85.69,125
11.73,59620.92,85.69,125
11.93,59635.21,85.69,125
11.56,59649.49,85.69,125
11.5,59663.77,85.69,125
11.46,59678.05,85.69,125
10.83,59692.34,85.69,125
11.2,59706.61,85.69,125
11.31,59720.9,85.69,125
12.1,59735.18,85.69,125
12.29,59749.46,85.69,125
12.27,59763.74,85.69,125
12.25,59778.02,85.69,125
12.51,59792.3,85.69,125
12.3,59806.58,85.69,125
12.49,59820.87,85.69,125
12.5,59835.14,85.69,125
12.12,59849.43,85.69,125
12.26,59863.71,85.69,125
11.97,59877.99,85.69,125
12.37,59892.27,85.69,125
12.04,59906.56,85.69,125
11.98,59920.83,85.69,125
11.86,59935.12,85.69,125
11.92,59949.4,85.69,125
11.94,59963.68,85.69,125
12.01,59977.96,85.69,125
11.89,59992.24,85.69,125
11.86,60006.52,85.69,125
11.75,60020.8,85.69,125
11.6,60035.09,85.69,125
11.53,60049.36,85.69,125
11.26,60063.65,85.69,125
11.04,60077.93,85.69,125
10.82,60092.21,85.69,125
10.65,60106.49,85.69,125
10.55,60120.78,85.69,125
10.21,60135.05,85.69,125
10.24,60149.34,85.69,125
9.6,60163.62,85.69,125
9.82,60177.9,85.69,125
9.5,60192.18,85.69,125
9.47,60206.46,85.69,125
9.72,60220.74,85.69,125
9.57,60235.02,85.69,125
9.1,60249.31,85.69,125
9.88,60263.58,85.69,125
9.66,60277.87,85.69,125
9.51,60292.15,85.69,125
9.11,60306.43,85.69,125
9.59,60320.71,85.69,125
9.76,60335,85.69,125
9.63,60349.27,85.69,125
9.7,60363.56,85.69,125
8.31,60377.84,85.69,125
7.96,60392.12,85.69,125
7.85,60406.4,85.69,125
8.02,60420.68,85.69,125
7.95,60434.96,85.69,125
7.98,60449.24,85.69,125
8.12,60463.53,85.69,125
8.05,60477.8,85.69,125
7.79,60492.09,85.69,125
7.68,60506.37,85.69,125
7.78,60520.65,85.69,125
7.75,60534.93,85.69,125
7.66,60549.22,85.69,125
7.55,60563.49,85.69,125
7.66,60577.78,85.69,125
7.59,60592.06,85.69,125
7.63,60606.34,85.69,125
7.71,60620.62,85.69,125
7.76,60634.9,85.69,125
7.63,60649.18,85.69,125
7.81,60663.46,85.69,125
7.73,60677.75,85.69,125
7.75,60692.02,85.69,125
7.7,60706.31,85.69,125
7.71,60720.59,85.69,125
7.79,60734.87,85.69,125
7.79,60749.15,85.69,125
7.86,60763.44,85.69,125
7.97,60777.71,85.69,125
7.76,60792,85.69,125
7.97,60806.28,85.69,125
7.88,60820.56,85.69,125
7.91,60834.84,85.69,125
7.9,60849.12,85.69,125
7.84,60863.4,85.69,125
7.83,60877.68,85.69,125
7.81,60891.97,85.69,125
8.02,60906.24,85.69,125
7.78,60920.53,85.69,125
8.17,60934.81,85.69,125
8.14,60949.09,85.69,125
8.1,60963.37,85.69,125
8.12,60977.66,85.69,125
8.18,60991.93,85.69,125
8.2,61006.22,85.69,125
8.41,61020.5,85.69,125
8.23,61034.78,85.69,125
8.31,61049.06,85.69,125
8.29,61063.34,85.69,125
8.43,61077.62,85.69,125
8.29,61091.9,85.69,125
8.41,61106.19,85.69,125
8.34,61120.46,85.69,125
8.37,61134.75,85.69,125
8.46,61149.03,85.69,125
8.3,61163.31,85.69,125
8.45,61177.59,85.69,125
8.08,61191.88,85.69,125
8.35,61206.15,85.69,125
8.26,61220.44,85.69,125
8.46,61234.72,85.69,125
8.29,61249,85.69,125
8.48,61263.28,85.69,125
8.52,61277.56,85.69,125
8.42,61291.84,85.69,125
8.63,61306.12,85.69,125
8.5,61320.41,85.69,125
8.72,61334.68,85.69,125
9.12,61348.97,85.69,125
9.11,61363.25,85.69,125
9.18,61377.53,85.69,125
8.77,61391.81,85.69,125
8.85,61406.1,85.69,125
9.04,61420.37,85.69,125
8.94,61434.66,85.69,125
9.01,61448.94,85.69,125
9.13,61463.22,85.69,125
8.8,61477.5,85.69,125
8.9,61491.78,85.69,125
9.05,61506.06,85.69,125
9.08,61520.34,85.69,125
9.36,61534.63,85.69,125
9.25,61548.9,85.69,125
9.61,61563.19,85.69,125
9.3,61577.47,85.69,125
9.3,61591.75,85.69,125
9.29,61606.03,85.69,125
9.59,61620.32,85.69,125
9.41,61634.59,85.69,125
9.58,61648.88,85.69,125
9.51,61663.16,85.69,125
9.33,61677.44,85.69,125
9.41,61691.72,85.69,125
9.29,61706,85.69,125
9.08,61720.28,85.69,125
9.08,61734.56,85.69,125
9.39,61748.85,85.69,125
9.43,61763.12,85.69,125
9.82,61777.41,85.69,125
10.01,61791.69,85.69,125
9.75,61805.97,85.69,125
9.91,61820.25,85.69,125
9.98,61834.54,85.69,125
9.8,61848.81,85.69,125
9.96,61863.1,85.69,125
10.14,61877.38,85.69,125
9.47,61891.66,85.69,125
9.26,61905.94,85.69,125
9.42,61920.22,85.69,125
9.41,61934.5,85.69,125
9.33,61948.78,85.69,125
9.14,61963.07,85.69,125
9.25,61977.34,85.69,125
9.09,61991.63,85.69,125
9.1,62005.91,85.69,125
9.15,62020.19,85.69,125
8.98,62034.47,85.69,125
8.98,62048.76,85.69,125
8.92,62063.03,85.69,125
8.81,62077.32,85.69,125
8.76,62091.6,85.69,125
8.49,62105.88,85.69,125
8.67,62120.16,85.69,125
8.83,62134.44,85.69,125
8.91,62148.72,85.69,125
8.83,62163,85.69,125
8.99,62177.29,85.69,125
9.09,62191.56,85.69,125
8.95,62205.85,85.69,125
9.24,62220.13,85.69,125
8.98,62234.41,85.69,125
8.9,62248.69,85.69,125
9.06,62262.98,85.69,125
9.14,62277.25,85.69,125
9.07,62291.54,85.69,125
8.98,62305.82,85.69,125
9.22,62320.1,85.69,125
9.19,62334.38,85.69,125
9.15,62348.66,85.69,125
9.22,62362.94,85.69,125
9.36,62377.22,85.69,125
9.06,62391.51,85.69,125
9.25,62405.78,85.69,125
9.15,62420.07,85.69,125
8.94,62434.35,85.69,125
9.01,62448.63,85.69,125
8.88,62462.91,85.69,125
8.95,62477.2,85.69,125
9.02,62491.47,85.69,125
8.98,62505.76,85.69,125
9,62520.04,85.69,125
9.18,62534.32,85.69,125
8.69,62548.6,85.69,125
8.78,62562.88,85.69,125
8.64,62577.16,85.69,125
8.57,62591.44,85.69,125
8.49,62605.73,85.69,125
8.47,62620,85.69,125
8.45,62634.29,85.69,125
8.77,62648.57,85.69,125
8.66,62662.85,85.69,125
8.68,62677.13,85.69,125
8.34,62691.42,85.69,125
8.54,62705.69,85.69,125
8.62,62719.98,85.69,125
8.59,62734.26,85.69,125
8.45,62748.54,85.69,125
8.36,62762.82,85.69,125
8.37,62777.1,85.69,125
8.15,62791.38,85.69,125
8.43,62805.66,85.69,125
8.25,62819.95,85.69,125
8.34,62834.22,85.69,125
8.26,62848.51,85.69,125
8.37,62862.79,85.69,125
8.2,62877.07,85.69,125
8.47,62891.35,85.69,125
8.48,62905.64,85.69,125
8.38,62919.91,85.69,125
8.32,62934.2,85.69,125
8.17,62948.48,85.69,125
8.13,62962.76,85.69,125
8.06,62977.04,85.69,125
7.76,62991.32,85.69,125
7.85,63005.6,85.69,125
7.78,63019.88,85.69,125
7.79,63034.17,85.69,125
7.64,63048.44,85.69,125
7.68,63062.73,85.69,125
7.83,63077.01,85.69,125
7.67,63091.29,85.69,125
7.53,63105.57,85.69,125
7.65,63119.86,85.69,125
7.55,63134.13,85.69,125
7.31,63148.42,85.69,125
7.5,63162.7,85.69,125
7.33,63176.98,85.69,125
7.47,63191.26,85.69,125
7.5,63205.54,85.69,125
7.33,63219.82,85.69,125
7.26,63234.1,85.69,125
7.09,63248.39,85.69,125
7.12,63262.66,85.69,125
7.16,63276.95,85.69,125
7.16,63291.23,85.69,125
7.07,63305.51,85.69,125
7.12,63319.79,85.69,125
7.19,63334.08,85.69,125
7.04,63348.35,85.69,125
7.15,63362.64,85.69,125
7.13,63376.92,85.69,125
7.1,63391.2,85.69,125
7.15,63405.48,85.69,125
7.1,63419.76,85.69,125
7.14,63434.04,85.69,125
7.05,63448.32,85.69,125
6.99,63462.61,85.69,125
7.16,63476.88,85.69,125
7.26,63491.17,85.69,125
7.26,63505.45,85.69,125
7.13,63519.73,85.69,125
7.19,63534.01,85.69,125
7.13,63548.3,85.69,125
7.13,63562.57,85.69,125
7.21,63576.86,85.69,125
7.2,63591.14,85.69,125
7.22,63605.42,85.69,125
7.31,63619.7,85.69,125
7.24,63633.98,85.69,125
7.13,63648.26,85.69,125
7.04,63662.54,85.69,125
7.17,63676.83,85.69,125
7.3,63691.1,85.69,125
7.18,63705.39,85.69,125
7.41,63719.67,85.69,125
7.47,63733.95,85.69,125
7.4,63748.23,85.69,125
7.45,63762.52,85.69,125
7.35,63776.79,85.69,125
7.27,63791.08,85.69,125
7.34,63805.36,85.69,125
7.31,63819.64,85.69,125
7.31,63833.92,85.69,125
7.34,63848.2,85.69,125
7.35,63862.48,85.69,125
7.27,63876.76,85.69,125
7.23,63891.05,85.69,125
7.29,63905.32,85.69,125
7.35,63919.61,85.69,125
7.37,63933.89,85.69,125
7.44,63948.17,85.69,125
7.29,63962.45,85.69,125
7.34,63976.74,85.69,125
7.25,63991.01,85.69,125
