rms,mileage,speed,load
5.31,519586.67,50.05,17
5.2,519595.01,50.05,17
5.19,519603.36,50.05,17
5.07,519611.7,50.05,17
5.23,519620.04,50.05,17
5.13,519628.38,50.05,17
5.23,519636.73,50.05,17
5.35,519645.07,50.05,17
5.44,519653.41,50.05,17
5.35,519661.75,50.05,17
5.14,519670.09,50.05,17
5.24,519678.44,50.05,17
5.28,519686.78,50.05,17
5.26,519695.12,50.05,17
5.2,519703.46,50.05,17
5.28,519711.81,50.05,17
5.29,519720.15,50.05,17
5.13,519728.49,50.05,17
5.28,519736.84,50.05,17
5.24,519745.18,50.05,17
5.21,519753.52,50.05,17
5.27,519761.86,50.05,17
5.27,519770.2,50.05,17
5.07,519778.55,50.05,17
5.33,519786.89,50.05,17
5.17,519795.23,50.05,17
5.26,519803.57,50.05,17
5.25,519811.92,50.05,17
5.19,519820.26,50.05,17
5.15,519828.6,50.05,17
5.18,519836.95,50.05,17
5.08,519845.28,50.05,17
5.26,519853.63,50.05,17
5.09,519861.97,50.05,17
5.5,519870.31,50.05,17
5.2,519878.66,50.05,17
5.27,519887,50.05,17
5.2,519895.34,50.05,17
5.35,519903.68,50.05,17
5.12,519912.03,50.05,17
5.18,519920.37,50.05,17
5.19,519928.71,50.05,17
5.02,519937.05,50.05,17
5.15,519945.39,50.05,17
5.18,519953.74,50.05,17
5.27,519962.08,50.05,17
5.17,519970.42,50.05,17
5.13,519978.77,50.05,17
5.04,519987.11,50.05,17
5.06,519995.45,50.05,17
5.01,520003.79,50.05,17
5.17,520012.14,50.05,17
5.24,520020.48,50.05,17
5.01,520028.82,50.05,17
5.23,520037.16,50.05,17
5.1,520045.5,50.05,17
5.21,520053.85,50.05,17
5.17,520062.19,50.05,17
5.25,520070.53,50.05,17
5.28,520078.87,50.05,17
5.18,520087.22,50.05,17
5.16,520095.56,50.05,17
5.16,520103.9,50.05,17
5.15,520112.25,50.05,17
5.18,520120.58,50.05,17
5.21,520128.93,50.05,17
5.19,520137.27,50.05,17
5.06,520145.61,50.05,17
5.25,520153.96,50.05,17
5.22,520162.3,50.05,17
5.11,520170.64,50.05,17
5.18,520178.98,50.05,17
5.03,520187.33,50.05,17
5.18,520195.67,50.05,17
5.09,520204.01,50.05,17
5.2,520212.35,50.05,17
5.19,520220.69,50.05,17
5.18,520229.04,50.05,17
5.18,520237.38,50.05,17
5.41,520245.72,50.05,17
5.25,520254.07,50.05,17
5.27,520262.41,50.05,17
5.19,520270.75,50.05,17
5.18,520279.09,50.05,17
5.23,520287.44,50.05,17
5.2,520295.78,50.05,17
5.16,520304.12,50.05,17
5.25,520312.46,50.05,17
5.26,520320.8,50.05,17
5.34,520329.15,50.05,17
5.31,520337.49,50.05,17
5.41,520345.83,50.05,17
5.34,520354.17,50.05,17
5.26,520362.52,50.05,17
5.5,520370.86,50.05,17
5.32,520379.2,50.05,17
5.4,520387.55,50.05,17
5.47,520395.89,50.05,17
5.51,520404.23,50.05,17
5.43,520412.57,50.05,17
5.4,520420.91,50.05,17
5.44,520429.26,50.05,17
5.47,520437.6,50.05,17
5.4,520445.94,50.05,17
5.5,520454.28,50.05,17
5.69,520462.63,50.05,17
5.38,520470.97,50.05,17
5.56,520479.31,50.05,17
5.5,520487.66,50.05,17
5.27,520495.99,50.05,17
5.52,520504.34,50.05,17
5.54,520512.68,50.05,17
5.35,520521.02,50.05,17
5.34,520529.37,50.05,17
5.47,520537.71,50.05,17
5.47,520546.05,50.05,17
5.55,520554.39,50.05,17
5.6,520562.74,50.05,17
5.44,520571.08,50.05,17
5.41,520579.42,50.05,17
5.41,520587.76,50.05,17
5.43,520596.1,50.05,17
5.53,520604.45,50.05,17
5.52,520612.79,50.05,17
5.55,520621.13,50.05,17
5.36,520629.47,50.05,17
5.48,520637.82,50.05,17
5.38,520646.16,50.05,17
5.59,520654.5,50.05,17
5.4,520662.85,50.05,17
5.5,520671.19,50.05,17
5.25,520679.53,50.05,17
5.4,520687.87,50.05,17
5.44,520696.21,50.05,17
5.36,520704.56,50.05,17
5.31,520712.9,50.05,17
5.41,520721.24,50.05,17
5.32,520729.58,50.05,17
5.37,520737.93,50.05,17
5.41,520746.27,50.05,17
5.42,520754.61,50.05,17
5.4,520762.96,50.05,17
5.36,520771.29,50.05,17
5.25,520779.64,50.05,17
5.38,520787.98,50.05,17
5.43,520796.32,50.05,17
5.42,520804.67,50.05,17
5.49,520813.01,50.05,17
5.4,520821.35,50.05,17
5.51,520829.69,50.05,17
5.24,520838.04,50.05,17
5.35,520846.38,50.05,17
5.44,520854.72,50.05,17
5.54,520863.06,50.05,17
5.49,520871.4,50.05,17
5.37,520879.75,50.05,17
5.66,520888.09,50.05,17
5.57,520896.43,50.05,17
5.48,520904.78,50.05,17
5.4,520913.12,50.05,17
5.5,520921.46,50.05,17
5.41,520929.8,50.05,17
5.68,520938.15,50.05,17
5.6,520946.49,50.05,17
5.61,520954.83,50.05,17
5.57,520963.17,50.05,17
5.55,520971.51,50.05,17
5.55,520979.86,50.05,17
5.61,520988.2,50.05,17
5.59,520996.54,50.05,17
5.51,521004.88,50.05,17
5.47,521013.23,50.05,17
5.59,521021.57,50.05,17
5.42,521029.91,50.05,17
5.53,521038.26,50.05,17
5.38,521046.59,50.05,17
5.44,521054.94,50.05,17
5.54,521063.28,50.05,17
5.49,521071.62,50.05,17
5.65,521079.97,50.05,17
5.52,521088.31,50.05,17
5.58,521096.65,50.05,17
5.36,521104.99,50.05,17
5.5,521113.34,50.05,17
5.31,521121.68,50.05,17
5.57,521130.02,50.05,17
5.6,521138.36,50.05,17
5.56,521146.7,50.05,17
5.4,521155.05,50.05,17
5.46,521163.39,50.05,17
5.46,521171.73,50.05,17
5.43,521180.08,50.05,17
5.47,521188.42,50.05,17
5.32,521196.76,50.05,17
5.63,521205.1,50.05,17
5.33,521213.45,50.05,17
5.53,521221.79,50.05,17
5.44,521230.13,50.05,17
5.56,521238.47,50.05,17
5.39,521246.81,50.05,17
5.65,521255.16,50.05,17
5.47,521263.5,50.05,17
5.5,521271.84,50.05,17
5.62,521280.18,50.05,17
5.33,521288.53,50.05,17
5.34,521296.87,50.05,17
5.77,521305.21,50.05,17
5.39,521313.56,50.05,17
5.38,521321.89,50.05,17
5.38,521330.24,50.05,17
5.6,521338.58,50.05,17
5.36,521346.92,50.05,17
5.41,521355.27,50.05,17
5.41,521363.61,50.05,17
5.45,521371.95,50.05,17
5.27,521380.29,50.05,17
5.3,521388.64,50.05,17
5.44,521396.98,50.05,17
5.19,521405.32,50.05,17
5.42,521413.67,50.05,17
5.38,521422,50.05,17
5.39,521430.35,50.05,17
5.26,521438.69,50.05,17
5.26,521447.03,50.05,17
5.19,521455.38,50.05,17
5.17,521463.72,50.05,17
5.35,521472.06,50.05,17
5.36,521480.4,50.05,17
5.27,521488.75,50.05,17
5.18,521497.09,50.05,17
5.07,521505.43,50.05,17
5.22,521513.77,50.05,17
5.27,521522.11,50.05,17
5.2,521530.46,50.05,17
5.22,521538.8,50.05,17
5.32,521547.14,50.05,17
5.22,521555.48,50.05,17
5.26,521563.83,50.05,17
5.13,521572.17,50.05,17
5.32,521580.51,50.05,17
5.29,521588.86,50.05,17
5.33,521597.2,50.05,17
5.4,521605.54,50.05,17
5.12,521613.88,50.05,17
5.29,521622.22,50.05,17
5.45,521630.57,50.05,17
5.14,521638.91,50.05,17
5.39,521647.25,50.05,17
5.15,521655.59,50.05,17
5.28,521663.94,50.05,17
5.29,521672.28,50.05,17
5.33,521680.62,50.05,17
5.27,521688.97,50.05,17
5.28,521697.3,50.05,17
5.38,521705.65,50.05,17
5.35,521713.99,50.05,17
5.18,521722.33,50.05,17
5.16,521730.68,50.05,17
5.3,521739.02,50.05,17
5.43,521747.36,50.05,17
5.07,521755.7,50.05,17
5.28,521764.05,50.05,17
5.15,521772.39,50.05,17
5.25,521780.73,50.05,17
5.28,521789.07,50.05,17
5.3,521797.41,50.05,17
5.3,521805.76,50.05,17
5.08,521814.1,50.05,17
5.18,521822.44,50.05,17
5.3,521830.78,50.05,17
5.19,521839.13,50.05,17
5.14,521847.47,50.05,17
5.2,521855.81,50.05,17
5.1,521864.16,50.05,17
5.27,521872.5,50.05,17
5.12,521880.84,50.05,17
5.2,521889.18,50.05,17
5.29,521897.52,50.05,17
5.21,521905.87,50.05,17
5.3,521914.21,50.05,17
5.12,521922.55,50.05,17
5.34,521930.89,50.05,17
5.29,521939.24,50.05,17
5.22,521947.58,50.05,17
5.25,521955.92,50.05,17
5.31,521964.27,50.05,17
5.1,521972.6,50.05,17
5.04,521980.95,50.05,17
5.14,521989.29,50.05,17
5.19,521997.63,50.05,17
5.12,522005.98,50.05,17
5.09,522014.32,50.05,17
5.13,522022.66,50.05,17
5.24,522031,50.05,17
5.21,522039.35,50.05,17
5.13,522047.69,50.05,17
5.17,522056.03,50.05,17
5.22,522064.37,50.05,17
5.18,522072.71,50.05,17
5.23,522081.06,50.05,17
5.19,522089.4,50.05,17
5.18,522097.74,50.05,17
5.2,522106.09,50.05,17
5.22,522114.43,50.05,17
5.25,522122.77,50.05,17
5.21,522131.11,50.05,17
5.38,522139.46,50.05,17
5.2,522147.8,50.05,17
5.15,522156.14,50.05,17
5.35,522164.48,50.05,17
5.35,522172.82,50.05,17
5.16,522181.17,50.05,17
5.22,522189.51,50.05,17
5.22,522197.85,50.05,17
5.28,522206.19,50.05,17
5.08,522214.54,50.05,17
5.37,522222.88,50.05,17
5.14,522231.22,50.05,17
5.27,522239.57,50.05,17
5.26,522247.9,50.05,17
5.25,522256.25,50.05,17
5.09,522264.59,50.05,17
5.16,522272.93,50.05,17
5.15,522281.28,50.05,17
5.24,522289.62,50.05,17
5.31,522297.96,50.05,17
5.24,522306.3,50.05,17
5.14,522314.65,50.05,17
5.27,522322.99,50.05,17
5.29,522331.33,50.05,17
5.36,522339.67,50.05,17
5.5,522348.01,50.05,17
5.21,522356.36,50.05,17
5.31,522364.7,50.05,17
5.25,522373.04,50.05,17
5.36,522381.39,50.05,17
5.24,522389.73,50.05,17
5.38,522398.07,50.05,17
5.35,522406.41,50.05,17
5.24,522414.76,50.05,17
5.31,522423.1,50.05,17
5.38,522431.44,50.05,17
5.27,522439.78,50.05,17
5.28,522448.12,50.05,17
5.38,522456.47,50.05,17
5.44,522464.81,50.05,17
5.29,522473.15,50.05,17
5.4,522481.49,50.05,17
5.21,522489.84,50.05,17
5.15,522498.18,50.05,17
5.11,522506.52,50.05,17
5.42,522514.87,50.05,17
5.34,522523.21,50.05,17
5.5,522531.55,50.05,17
5.29,522539.89,50.05,17
5.32,522548.23,50.05,17
5.23,522556.58,50.05,17
5.37,522564.92,50.05,17
5.34,522573.26,50.05,17
5.24,522581.6,50.05,17
5.11,522589.95,50.05,17
5.16,522598.29,50.05,17
5.17,522606.63,50.05,17
5.21,522614.98,50.05,17
5.36,522623.31,50.05,17
5.18,522631.66,50.05,17
5.35,522640,50.05,17
5.21,522648.34,50.05,17
5.2,522656.69,50.05,17
5.21,522665.03,50.05,17
5.33,522673.37,50.05,17
5.27,522681.71,50.05,17
5.33,522690.06,50.05,17
5.1,522698.4,50.05,17
5.32,522706.74,50.05,17
5.39,522715.08,50.05,17
5.28,522723.42,50.05,17
5.27,522731.77,50.05,17
5.34,522740.11,50.05,17
5.22,522748.45,50.05,17
5.21,522756.79,50.05,17
5.34,522765.14,50.05,17
5.3,522773.48,50.05,17
5.33,522781.82,50.05,17
5.23,522790.17,50.05,17
5.26,522798.51,50.05,17
5.44,522806.85,50.05,17
5.35,522815.19,50.05,17
5.33,522823.53,50.05,17
5.34,522831.88,50.05,17
5.24,522840.22,50.05,17
5.32,522848.56,50.05,17
5.39,522856.9,50.05,17
5.27,522865.25,50.05,17
5.38,522873.59,50.05,17
5.39,522881.93,50.05,17
5.38,522890.28,50.05,17
5.15,522898.61,50.05,17
5.39,522906.96,50.05,17
5.45,522915.3,50.05,17
5.29,522923.64,50.05,17
5.28,522931.99,50.05,17
5.03,522940.33,50.05,17
5.14,522948.67,50.05,17
5.2,522957.01,50.05,17
5.25,522965.36,50.05,17
5.22,522973.7,50.05,17
5.19,522982.04,50.05,17
5.11,522990.38,50.05,17
5.15,522998.72,50.05,17
5.04,523007.07,50.05,17
5.14,523015.41,50.05,17
5.19,523023.75,50.05,17
5.1,523032.1,50.05,17
5.3,523040.44,50.05,17
5.14,523048.78,50.05,17
5.3,523057.12,50.05,17
5.21,523065.47,50.05,17
5.19,523073.81,50.05,17
5.41,523082.15,50.05,17
5.2,523090.49,50.05,17
5.21,523098.83,50.05,17
5.2,523107.18,50.05,17
5.25,523115.52,50.05,17
5.09,523123.86,50.05,17
5.23,523132.2,50.05,17
5.19,523140.55,50.05,17
5.37,523148.89,50.05,17
5.21,523157.23,50.05,17
5.33,523165.58,50.05,17
5.34,523173.91,50.05,17
5.14,523182.26,50.05,17
5.38,523190.6,50.05,17
5.29,523198.94,50.05,17
5.13,523207.29,50.05,17
5.28,523215.63,50.05,17
5.41,523223.97,50.05,17
5.4,523232.31,50.05,17
5.13,523240.66,50.05,17
5.2,523249,50.05,17
5.41,523257.34,50.05,17
5.28,523265.68,50.05,17
5.33,523274.02,50.05,17
5.22,523282.37,50.05,17
5.15,523290.71,50.05,17
5.22,523299.05,50.05,17
5.23,523307.4,50.05,17
5.13,523315.74,50.05,17
5.17,523324.08,50.05,17
5.28,523332.42,50.05,17
5.21,523340.77,50.05,17
5.14,523349.11,50.05,17
5.16,523357.45,50.05,17
5.2,523365.79,50.05,17
5.38,523374.13,50.05,17
5.1,523382.48,50.05,17
5.12,523390.82,50.05,17
5.14,523399.16,50.05,17
5.34,523407.5,50.05,17
5.26,523415.85,50.05,17
5.25,523424.19,50.05,17
5.3,523432.53,50.05,17
5.21,523440.88,50.05,17
5.09,523449.22,50.05,17
5.24,523457.56,50.05,17
5.35,523465.9,50.05,17
5.11,523474.24,50.05,17
5.22,523482.59,50.05,17
5.23,523490.93,50.05,17
5.28,523499.27,50.05,17
5.42,523507.61,50.05,17
5.14,523515.96,50.05,17
5.09,523524.3,50.05,17
5.33,523532.64,50.05,17
5.22,523540.99,50.05,17
5.3,523549.32,50.05,17
5.31,523557.67,50.05,17
5.25,523566.01,50.05,17
5.41,523574.35,50.05,17
5.26,523582.7,50.05,17
5.27,523591.04,50.05,17
5.32,523599.38,50.05,17
5.19,523607.72,50.05,17
5.25,523616.07,50.05,17
5.21,523624.41,50.05,17
5.07,523632.75,50.05,17
5.23,523641.09,50.05,17
5.24,523649.43,50.05,17
5.14,523657.78,50.05,17
5.22,523666.12,50.05,17
5.23,523674.46,50.05,17
5.27,523682.8,50.05,17
5.02,523691.15,50.05,17
5.3,523699.49,50.05,17
5.14,523707.83,50.05,17
5.19,523716.18,50.05,17
5.16,523724.52,50.05,17
5.14,523732.86,50.05,17
5.21,523741.2,50.05,17
5.18,523749.54,50.05,17
5.33,523757.89,50.05,17
5.31,523766.23,50.05,17
5.24,523774.57,50.05,17
5.18,523782.91,50.05,17
5.36,523791.26,50.05,17
5.15,523799.6,50.05,17
5.14,523807.94,50.05,17
5.14,523816.29,50.05,17
5.16,523824.62,50.05,17
5.26,523832.97,50.05,17
5.23,523841.31,50.05,17
5.28,523849.65,50.05,17
5.27,523858,50.05,17
5.23,523866.34,50.05,17
5.29,523874.68,50.05,17
5.22,523883.02,50.05,17
5.36,523891.37,50.05,17
5.09,523899.71,50.05,17
5.19,523908.05,50.05,17
5.4,523916.39,50.05,17
5.26,523924.73,50.05,17
5.18,523933.08,50.05,17
5.27,523941.42,50.05,17
5.11,523949.76,50.05,17
5.19,523958.11,50.05,17
5.19,523966.45,50.05,17
5.23,523974.79,50.05,17
5.39,523983.13,50.05,17
5.35,523991.48,50.05,17
5.28,523999.82,50.05,17
5.45,524008.16,50.05,17
5.24,524016.5,50.05,17
5.23,524024.84,50.05,17
5.43,524033.19,50.05,17
5.23,524041.53,50.05,17
5.31,524049.87,50.05,17
5.28,524058.21,50.05,17
5.12,524066.56,50.05,17
5.23,524074.9,50.05,17
5.36,524083.24,50.05,17
5.2,524091.59,50.05,17
5.32,524099.92,50.05,17
5.02,524108.27,50.05,17
5.15,524116.61,50.05,17
5.38,524124.95,50.05,17
5.15,524133.3,50.05,17
5.27,524141.64,50.05,17
5.32,524149.98,50.05,17
5.27,524158.32,50.05,17
5.34,524166.67,50.05,17
5.33,524175.01,50.05,17
5.2,524183.35,50.05,17
5.4,524191.69,50.05,17
5.17,524200.03,50.05,17
5.31,524208.38,50.05,17
5.27,524216.72,50.05,17
4.99,524225.06,50.05,17
5.3,524233.41,50.05,17
5.16,524241.75,50.05,17
5.31,524250.09,50.05,17
5.23,524258.43,50.05,17
5.32,524266.78,50.05,17
5.36,524275.12,50.05,17
5.3,524283.46,50.05,17
5.22,524291.8,50.05,17
5.19,524300.14,50.05,17
5.27,524308.49,50.05,17
5.23,524316.83,50.05,17
5.1,524325.17,50.05,17
5.33,524333.51,50.05,17
5.26,524341.86,50.05,17
5.3,524350.2,50.05,17
5.16,524358.54,50.05,17
5.23,524366.89,50.05,17
5.27,524375.23,50.05,17
5.17,524383.57,50.05,17
5.13,524391.91,50.05,17
5.28,524400.25,50.05,17
5.06,524408.6,50.05,17
5.12,524416.94,50.05,17
5.31,524425.28,50.05,17
5.56,524433.62,50.05,17
5.15,524441.97,50.05,17
5.43,524450.31,50.05,17
5.24,524458.65,50.05,17
5.25,524467,50.05,17
5.29,524475.33,50.05,17
5.3,524483.68,50.05,17
5.34,524492.02,50.05,17
5.24,524500.36,50.05,17
5.24,524508.71,50.05,17
5.25,524517.05,50.05,17
5.19,524525.39,50.05,17
5.32,524533.73,50.05,17
5.42,524542.08,50.05,17
5.35,524550.42,50.05,17
5.21,524558.76,50.05,17
5.32,524567.1,50.05,17
5.36,524575.44,50.05,17
5.26,524583.79,50.05,17
5.39,524592.13,50.05,17
5.43,524600.47,50.05,17
5.24,524608.81,50.05,17
5.43,524617.16,50.05,17
5.32,524625.5,50.05,17
5.24,524633.84,50.05,17
5.34,524642.19,50.05,17
5.25,524650.53,50.05,17
5.21,524658.87,50.05,17
5.2,524667.21,50.05,17
5.29,524675.55,50.05,17
5.31,524683.9,50.05,17
5.41,524692.24,50.05,17
5.29,524700.58,50.05,17
5.24,524708.92,50.05,17
5.31,524717.27,50.05,17
5.28,524725.61,50.05,17
5.32,524733.95,50.05,17
5.41,524742.3,50.05,17
5.07,524750.63,50.05,17
5.13,524758.98,50.05,17
5.08,524767.32,50.05,17
5.1,524775.66,50.05,17
5.16,524784.01,50.05,17
5.35,524792.35,50.05,17
5.29,524800.69,50.05,17
5.09,524809.03,50.05,17
5.13,524817.38,50.05,17
5.21,524825.72,50.05,17
5.19,524834.06,50.05,17
5.28,524842.4,50.05,17
5.06,524850.74,50.05,17
5.16,524859.09,50.05,17
5.31,524867.43,50.05,17
5.26,524875.77,50.05,17
5.18,524884.12,50.05,17
5.31,524892.46,50.05,17
5.47,524900.8,50.05,17
5.27,524909.14,50.05,17
5.29,524917.49,50.05,17
5.36,524925.83,50.05,17
5.3,524934.17,50.05,17
5.31,524942.51,50.05,17
5.38,524950.85,50.05,17
5.32,524959.2,50.05,17
5.35,524967.54,50.05,17
5.4,524975.88,50.05,17
5.42,524984.22,50.05,17
5.33,524992.57,50.05,17
5.39,525000.91,50.05,17
5.31,525009.25,50.05,17
5.39,525017.6,50.05,17
5.39,525025.93,50.05,17
5.44,525034.28,50.05,17
5.37,525042.62,50.05,17
5.41,525050.96,50.05,17
5.29,525059.31,50.05,17
5.4,525067.65,50.05,17
5.4,525075.99,50.05,17
5.11,525084.33,50.05,17
5.24,525092.68,50.05,17
5.31,525101.02,50.05,17
5.42,525109.36,50.05,17
5.43,525117.7,50.05,17
5.34,525126.04,50.05,17
5.28,525134.39,50.05,17
5.47,525142.73,50.05,17
5.28,525151.07,50.05,17
5.52,525159.42,50.05,17
5.26,525167.76,50.05,17
5.41,525176.1,50.05,17
5.34,525184.44,50.05,17
5.31,525192.79,50.05,17
5.37,525201.13,50.05,17
5.33,525209.47,50.05,17
5.53,525217.81,50.05,17
5.21,525226.15,50.05,17
5.32,525234.5,50.05,17
5.41,525242.84,50.05,17
5.37,525251.18,50.05,17
5.35,525259.52,50.05,17
5.37,525267.87,50.05,17
5.27,525276.21,50.05,17
5.3,525284.55,50.05,17
5.27,525292.9,50.05,17
5.29,525301.23,50.05,17
5.24,525309.58,50.05,17
5.31,525317.92,50.05,17
5.23,525326.26,50.05,17
5.22,525334.61,50.05,17
5.32,525342.95,50.05,17
5.27,525351.29,50.05,17
5.47,525359.63,50.05,17
5.39,525367.98,50.05,17
5.32,525376.32,50.05,17
5.28,525384.66,50.05,17
5.34,525393.01,50.05,17
5.35,525401.34,50.05,17
5.23,525409.69,50.05,17
5.25,525418.03,50.05,17
5.23,525426.37,50.05,17
5.24,525434.72,50.05,17
5.22,525443.06,50.05,17
5.37,525451.4,50.05,17
5.39,525459.74,50.05,17
5.28,525468.09,50.05,17
5.26,525476.43,50.05,17
5.28,525484.77,50.05,17
5.24,525493.11,50.05,17
5.38,525501.45,50.05,17
5.23,525509.8,50.05,17
5.3,525518.14,50.05,17
5.4,525526.48,50.05,17
5.45,525534.82,50.05,17
5.36,525543.17,50.05,17
5.23,525551.51,50.05,17
5.12,525559.85,50.05,17
5.15,525568.2,50.05,17
5.1,525576.54,50.05,17
5.28,525584.88,50.05,17
5.28,525593.22,50.05,17
5.25,525601.56,50.05,17
5.22,525609.91,50.05,17
5.19,525618.25,50.05,17
5.33,525626.59,50.05,17
5.31,525634.93,50.05,17
5.24,525643.28,50.05,17
5.38,525651.62,50.05,17
5.35,525659.96,50.05,17
5.5,525668.31,50.05,17
5.51,525676.64,50.05,17
5.41,525684.99,50.05,17
5.44,525693.33,50.05,17
5.49,525701.67,50.05,17
5.25,525710.02,50.05,17
4.98,525718.36,50.05,17
5.36,525726.7,50.05,17
5.34,525735.04,50.05,17
5.48,525743.39,50.05,17
5.29,525751.73,50.05,17
5.39,525760.07,50.05,17
5.23,525768.41,50.05,17
5.31,525776.75,50.05,17
5.38,525785.1,50.05,17
5.35,525793.44,50.05,17
5.42,525801.78,50.05,17
5.04,525810.12,50.05,17
5.48,525818.47,50.05,17
5.27,525826.81,50.05,17
5.12,525835.15,50.05,17
5.3,525843.5,50.05,17
5.41,525851.84,50.05,17
5.3,525860.18,50.05,17
5.39,525868.52,50.05,17
5.07,525876.86,50.05,17
5.56,525885.21,50.05,17
5.38,525893.55,50.05,17
5.29,525901.89,50.05,17
5.31,525910.23,50.05,17
5.23,525918.58,50.05,17
5.19,525926.92,50.05,17
5.44,525935.26,50.05,17
5.4,525943.61,50.05,17
5.47,525951.94,50.05,17
5.31,525960.29,50.05,17
5.39,525968.63,50.05,17
5.32,525976.97,50.05,17
5.33,525985.32,50.05,17
5.43,525993.66,50.05,17
5.23,526002,50.05,17
5.28,526010.34,50.05,17
5.38,526018.69,50.05,17
5.26,526027.03,50.05,17
5.43,526035.37,50.05,17
5.43,526043.71,50.05,17
5.25,526052.05,50.05,17
5.3,526060.4,50.05,17
5.15,526068.74,50.05,17
5.19,526077.08,50.05,17
5.55,526085.43,50.05,17
5.39,526093.77,50.05,17
5.38,526102.11,50.05,17
5.34,526110.45,50.05,17
5.19,526118.8,50.05,17
5.23,526127.14,50.05,17
5.32,526135.48,50.05,17
5.36,526143.82,50.05,17
5.37,526152.16,50.05,17
5.28,526160.51,50.05,17
5.5,526168.85,50.05,17
5.3,526177.19,50.05,17
5.42,526185.53,50.05,17
5.25,526193.88,50.05,17
5.37,526202.22,50.05,17
5.38,526210.56,50.05,17
5.22,526218.91,50.05,17
5.34,526227.24,50.05,17
5.41,526235.59,50.05,17
5.35,526243.93,50.05,17
5.24,526252.27,50.05,17
5.34,526260.62,50.05,17
5.37,526268.96,50.05,17
5.38,526277.3,50.05,17
5.6,526285.64,50.05,17
5.36,526293.99,50.05,17
5.2,526302.33,50.05,17
5.45,526310.67,50.05,17
5.38,526319.01,50.05,17
5.31,526327.35,50.05,17
5.25,526335.7,50.05,17
5.28,526344.04,50.05,17
5.45,526352.38,50.05,17
5.19,526360.73,50.05,17
5.33,526369.07,50.05,17
5.37,526377.41,50.05,17
5.38,526385.75,50.05,17
5.62,526394.1,50.05,17
5.39,526402.44,50.05,17
5.46,526410.78,50.05,17
5.35,526419.12,50.05,17
5.5,526427.46,50.05,17
5.45,526435.81,50.05,17
5.27,526444.15,50.05,17
5.17,526452.49,50.05,17
5.4,526460.83,50.05,17
5.31,526469.18,50.05,17
5.1,526477.52,50.05,17
5.25,526485.86,50.05,17
5.32,526494.21,50.05,17
5.26,526502.55,50.05,17
5.44,526510.89,50.05,17
5.33,526519.23,50.05,17
5.26,526527.57,50.05,17
5.29,526535.92,50.05,17
5.49,526544.26,50.05,17
5.33,526552.6,50.05,17
5.25,526560.94,50.05,17
5.21,526569.29,50.05,17
5.17,526577.63,50.05,17
5.52,526585.97,50.05,17
5.18,526594.32,50.05,17
5.42,526602.65,50.05,17
5.42,526611,50.05,17
5.28,526619.34,50.05,17
5.21,526627.68,50.05,17
5.37,526636.03,50.05,17
5.42,526644.37,50.05,17
5.48,526652.71,50.05,17
5.38,526661.05,50.05,17
5.42,526669.4,50.05,17
5.33,526677.74,50.05,17
5.31,526686.08,50.05,17
5.33,526694.42,50.05,17
5.35,526702.76,50.05,17
5.4,526711.11,50.05,17
5.33,526719.45,50.05,17
5.07,526727.79,50.05,17
5.2,526736.13,50.05,17
5.28,526744.48,50.05,17
5.2,526752.82,50.05,17
5.52,526761.16,50.05,17
5.43,526769.51,50.05,17
5.24,526777.85,50.05,17
5.41,526786.19,50.05,17
5.39,526794.53,50.05,17
5.3,526802.87,50.05,17
5.28,526811.22,50.05,17
5.25,526819.56,50.05,17
5.18,526827.9,50.05,17
5.21,526836.24,50.05,17
5.29,526844.59,50.05,17
5.41,526852.93,50.05,17
5.58,526861.27,50.05,17
5.37,526869.62,50.05,17
5.3,526877.95,50.05,17
5.54,526886.3,50.05,17
5.32,526894.64,50.05,17
5.5,526902.98,50.05,17
5.21,526911.33,50.05,17
5.26,526919.67,50.05,17
5.32,526928.01,50.05,17
5.25,526936.35,50.05,17
5.16,526944.7,50.05,17
5.36,526953.04,50.05,17
5.36,526961.38,50.05,17
5.31,526969.72,50.05,17
5.17,526978.06,50.05,17
5.4,526986.41,50.05,17
5.1,526994.75,50.05,17
5.12,527003.09,50.05,17
5.29,527011.44,50.05,17
5.37,527019.78,50.05,17
5.39,527028.12,50.05,17
5.13,527036.46,50.05,17
5.31,527044.81,50.05,17
5.2,527053.15,50.05,17
5.19,527061.49,50.05,17
5.3,527069.83,50.05,17
5.25,527078.17,50.05,17
5.33,527086.52,50.05,17
5.1,527094.86,50.05,17
5.27,527103.2,50.05,17
5.19,527111.54,50.05,17
5.05,527119.89,50.05,17
5.45,527128.23,50.05,17
5.11,527136.57,50.05,17
5.29,527144.92,50.05,17
5.17,527153.25,50.05,17
5.19,527161.6,50.05,17
5.1,527169.94,50.05,17
5.14,527178.28,50.05,17
5.13,527186.63,50.05,17
5.31,527194.97,50.05,17
5.15,527203.31,50.05,17
5.16,527211.65,50.05,17
5.27,527220,50.05,17
5.26,527228.34,50.05,17
4.98,527236.68,50.05,17
5.38,527245.02,50.05,17
5.1,527253.36,50.05,17
5.31,527261.71,50.05,17
5.1,527270.05,50.05,17
5.31,527278.39,50.05,17
5.19,527286.74,50.05,17
5.18,527295.08,50.05,17
5.19,527303.42,50.05,17
5.31,527311.76,50.05,17
5.17,527320.11,50.05,17
5.3,527328.45,50.05,17
5.24,527336.79,50.05,17
4.27,527345.13,50.05,17
4.58,527353.47,50.05,17
4.48,527361.82,50.05,17
